ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000002919.15,80.90379077846566,0.2511486172291145,0.2718764900613647,0.22484981613955693,0.4648668549836922,SNX11
ENSG00000003056.8,277.9454276399427,0.048975750328798036,0.16166980157207889,0.7410076753346766,0.8780125153129333,M6PR
ENSG00000003096.15,324.634542602865,-0.19438588338725352,0.18791373603685518,0.23877415824763704,0.4823223851213746,KLHL13
ENSG00000003137.9,55.41230290341087,0.11870823694970346,0.2214906428345342,0.5201322509815095,0.7385823811698915,CYP26B1
ENSG00000003147.19,30.29590652893173,-0.13127579394157543,0.30473587354289305,0.5165742534459804,0.7362580535818407,ICA1
ENSG00000003249.15,14.588896825882768,-0.7861011901135392,0.598424099188906,0.017832216802740386,0.08673809021846508,DBNDD1
ENSG00000003393.16,84.72003772760013,0.10670081015527151,0.23096037858564472,0.5720399730786067,0.7773861561602381,ALS2
ENSG00000003400.16,16.88075049689065,-0.1721075410792775,0.3188005068975527,0.4043415854864777,0.6498721287355727,CASP10
ENSG00000003402.21,194.37365800066948,-0.3672974136052158,0.18591694923188892,0.02582119909920532,0.11201505550701699,CFLAR
ENSG00000003436.16,257.47598357615465,0.2679686294701683,0.18425698041423347,0.10068888904169002,0.28321215872130545,TFPI
ENSG00000003509.16,59.74833823367328,-0.2791177630455086,0.25126060404776707,0.16191329752367783,0.3812779265284474,NDUFAF7
ENSG00000003756.17,561.8221798058759,0.10864598901238959,0.22697984871016605,0.563239353213924,0.7705465158704321,RBM5
ENSG00000003989.18,268.19697756420754,0.14102879034060725,0.15748974072192623,0.32938776633440436,0.581361932589815,SLC7A2
ENSG00000004139.14,9.906146752510898,0.04487515725165853,0.34402788608591994,0.7975891047627139,0.9083431696608764,SARM1
ENSG00000004142.12,521.8892539764964,-0.16220735025739977,0.17640740368975927,0.3029588046505774,0.5554584133121689,POLDIP2
ENSG00000004399.13,192.9578896667806,-0.3237660489479146,0.2621582165776858,0.11516781360213267,0.3087819559110453,PLXND1
ENSG00000004455.18,977.5282304862302,-0.22739121448519573,0.17522986584267694,0.14655492929117495,0.358283326869033,AK2
ENSG00000004478.8,1688.015066448791,0.20819473522700932,0.1519279470878003,0.1371626326043928,0.34401639317604144,FKBP4
ENSG00000004487.18,145.50225532407197,0.4406254063862341,0.25598862480031737,0.03350249621813301,0.1344733801998576,KDM1A
ENSG00000004534.15,294.306908355939,-0.27306013977398963,0.25394415083301825,0.17123601224592105,0.3945081032131955,RBM6
ENSG00000004660.15,82.95422487723212,0.04685584777800499,0.21949697297638607,0.7990310747654192,0.909150315235301,CAMKK1
ENSG00000004700.16,288.7903483677321,0.1040093365275784,0.24385892454620606,0.5921978859482284,0.7911633819617875,RECQL
ENSG00000004766.17,47.10930835438296,0.15136059598595084,0.2752999074056439,0.45615088527884584,0.6912975508065503,VPS50
ENSG00000004777.19,4.959726985453063,-0.024700338677564836,0.3623568126319578,0.8654347440175492,0.9433121132946017,ARHGAP33
ENSG00000004779.10,937.0473273213751,0.5356660129517203,0.17831569017180005,9.19429784484197e-4,0.009207123957841384,NDUFAB1
ENSG00000004799.8,95.92235552011068,-0.010100382495924105,0.21237726596299047,0.953701548649194,0.9805276888123035,PDK4
ENSG00000004838.14,5.59634040601337,0.2362914388017423,0.44495606220544676,0.16316152497691305,0.3832693067065893,ZMYND10
ENSG00000004864.14,379.80084731765976,0.5808175730678101,0.18125609906903958,4.1111274339402244e-4,0.004772358361131171,SLC25A13
ENSG00000004866.22,99.5315283616466,-0.10374925136354018,0.2114653762496588,0.5615915444699668,0.7696490228120858,ST7
ENSG00000004897.12,447.6402994264846,0.28005849425585583,0.17788036126194498,0.07799875532276819,0.24024955371437112,CDC27
ENSG00000004961.15,559.962696548886,0.04826738397386868,0.13716527731811204,0.7217651265667417,0.8672441236506426,HCCS
ENSG00000004975.12,123.90332960013211,-1.159321715472267,0.25160058322966256,4.2699304278976707e-7,1.4344231799531116e-5,DVL2
ENSG00000005007.14,557.7739896834664,-0.14150823604781634,0.19858857707016075,0.4088802950895612,0.6530156738907094,UPF1
ENSG00000005020.13,97.59819171845821,0.2208303236973116,0.1954219535373149,0.1941229919978519,0.4247102162108922,SKAP2
