gene_symbol,log2FoldChange_all_24hrs_genes,log2FoldChange_all_48hrs_genes,log2FoldChange_all_72hrs_genes,log2FoldChange_all_96hrs_genes,log2FoldChange_all_CDK11i_genes
CEP250,0.8551208163296924,0.8110265326335963,0.9676360615245437,0.16797671556753113,-0.9468950124542659
CEP290,-0.16722304170406502,0.07699420614603308,0.375886261665642,-0.028664918412428905,0.2357329881088968
CEP295,-0.08534063244558816,-0.37657051104259176,-0.2568915269132981,-0.5387953576980457,0.8323888020926035
CEP350,0.30718417759416144,0.6926604731060326,0.9264959050759771,0.8392155092744348,0.8058687712996727
CEP41,-0.2794805512578269,-0.20786213768140807,-0.033604277530966335,-0.08196263672860148,-0.7034368657347867
CEP43,0.008131357176188507,-0.05948844485915422,-0.08928144469676547,-0.3003331818809666,0.34190013894771454
CEP44,-0.18422409720544705,-0.6928993968622875,-1.1667164986239043,-1.1657074820298425,-0.1963480119652112
CEP55,-0.24581212740515268,-0.8355183969489283,-2.021991635784017,-1.7437597271531655,-0.8085801400561246
CEP57,-0.15306083594037453,0.04985255968969292,-0.5048363171360668,-0.5119217236589431,-0.1810913805729087
CEP57L1,0.002008986413052109,-0.073173995295450725,-0.037592761366933146,-0.5485589738469203,-0.8212713560923657
CEP63,-0.09926963826049105,0.12671376849919289,-0.220822474273702,-0.6413911792911565,-0.09676248626584609
CEP68,-0.12057166098075571,0.2165258330668352,-0.3019638239796773,-0.42598484108419366,-1.7569780943755289
CEP70,0.07151749088133885,0.10731857965697483,-0.45785097241707445,-0.2734648872092252,-0.904865237348656
CEP72,0.1866361440240383,0.10781887340562056,0.12241621703338962,0.08452394350507166,0.35667948763177226
CEP76,-0.21315488742428887,-0.21769191502192584,-0.5988682179324406,-0.6308378404800941,0.5101695006442412
CEP78,-0.3030806002820367,-0.8423085923262553,-0.804738834662507,-0.8478158164455847,-0.01569415459021343
CEP83,-0.12491975626236446,-0.20823911996342068,-0.20631001997560391,-0.5941205171887574,-0.02499803949869229
CEP85,-0.30505477444367174,-0.7938750198978901,-0.7155870784262481,-0.6227913703433128,0.15435446465372918
CEP85L,0.2824650501884511,0.6920114128009304,0.7933683427616003,0.714116003683624,0.8122906664241376
CEP89,-0.4330129452848906,-0.4112771137630797,-0.36262730311236485,-0.1448705112750384,-0.3517457562912681
CEP95,-0.139375752222133,-0.005664819957585253,0.0017456448050029198,-0.6991569991684095,0.05492705182101339
CEP97,-0.17191552100718013,-0.4327448922054167,-0.880913086559922,-0.8755819626122068,0.16279028755831934
CEPT1,0.1448341681215984,-0.025398082255749774,0.07110820376313733,0.03771528848788748,0.26415078833195293
CERCAM,-0.5347956523858541,-0.18006507028707755,-0.22841721843247323,-0.29903802765777693,-0.7461425573419413
CERK,-0.17121620455145864,-0.429593376673453,-0.34004423613665385,0.06487075622047057,-0.3267069597741277
CERS1,-0.013105561528694932,-0.04425245600065623,-0.061460610337061905,0.28400997705287145,-0.9815766008890161
CERS2,0.020813530779141234,-0.014353471485082413,-0.2700954007461571,-0.19577687510935568,0.17846213354633306
CERS4,0.5914025790262386,0.8244615354539103,0.6183417441276062,-0.10480087726170097,-0.7535351169971354
CERS5,0.2171502951222888,0.12528225866006507,0.11330740939908691,0.3044784615749635,0.01799472069700548
CERS6,0.12340799058614883,5.810631023166499e-4,-0.11582485454150622,-0.21897285202716466,0.07342688562913913
CERT1,0.6503786943964758,0.8783305328073744,0.7353653440868312,0.499483459177535,0.4411346717269848
CES2,-0.9148025409157977,-0.15044478251075444,0.0020378358185228246,-0.1657154395062968,-0.8279747770937482
CES3,0.17118012750242612,0.1686770588819321,0.6441152083142139,0.2468448380881071,-0.19340075019795183
CETN2,0.14308314533885974,-0.10413382496414611,0.03140590356721596,-0.09534988198051987,-0.0868806784759572
CETN3,-0.21500938887155707,-0.4240323648375412,-0.849310533166102,-0.6870780294435564,-0.5355715715003817
CFAP119,-2.2334385475321743,-2.565349577903459,-2.6436337683618065,-2.8570395720999726,-1.1595732786539619
CFAP20,0.1850086851082699,-0.33764329814496186,-0.36382870094600844,-0.12350994210615673,0.2532047320668341
CFAP20DC,-0.2066675174108679,-1.4492839127472374,-2.7643217252433563,-1.1883678533111088,-0.46065368872767454
CFAP251,0.2760449821449031,0.48178621498226537,0.5091179505133338,1.055857466631059,0.1374909649946554
CFAP298,0.008062731444315576,0.02917337885587223,0.29547125798467244,0.11209723665545838,-0.0026442791129520755
CFAP298-TCP10L,-0.6737971350254439,-0.1178405882167174,0.3666594729275659,-0.16517469143137603,-0.07544527055936719
CFAP299,-0.015359329815477253,-1.7934185457843594,-0.9466902650933902,-0.7023352025860139,-0.4236090408825594
CFAP300,-0.08724262264190336,-0.12988974275778603,-0.4476208125169806,-0.19225835664772714,-1.2006558307382533
CFAP36,-0.09356818621607296,0.16408649666110667,0.27183580887729114,0.2751047449217054,-0.47179169524506326
CFAP410,-0.34846303887276103,0.1500138028437792,0.23095992383569702,0.37842035034300975,0.02720523729144266
CFAP418,-1.2081887887103642,-0.6445016128723166,-0.40349144923724645,-0.8619306242838333,-0.20080781873957512
CFAP44,-0.27479887291367455,-0.13981926283191687,0.3715957329264685,0.1868813793821461,-1.4901695919516
CFAP46,0.15559887620520238,0.07592820528722373,0.29391463769097986,0.019713778082847192,-0.17263219622576864
CFAP69,0.11591627015015916,-0.010705039968384763,0.8411269298087221,-0.09465612528559063,-0.02605613480955712
CFAP70,-0.008461538937356407,0.2448197558406931,1.0419696170391188,1.479737367692757,0.0063933250683497825
CFAP92,-1.0808860639511468,0.32817426358791413,-0.33666011787960304,0.3279367472709121,-0.44479006532600696
CFAP97,0.060868044172821274,0.25984757055952823,0.20895979924630087,0.26999505038804944,-0.45769930848884866
CFB,-0.04334257860966537,-0.27189734392507525,-0.12016769169892781,-0.8969397880816616,-0.6505185896798035
CFD,-0.26421932543904464,0.1345220279626647,0.036709503565191426,0.2223824241476939,-1.699495851486407
CFDP1,0.41630756779205597,0.21823764218161396,0.08914359778836446,-0.049369114770705255,1.549730296662203e-5
CFH,0.3867298497805723,1.3964587582229058,0.7826175859750271,0.482312431984081,-0.3666968494284592
CFI,0.05931421255544518,1.6398615830208016,1.2536532219399092,0.2562387031096673,-0.020495499897339647
CFL1,0.30425498872277634,-0.13015190471391255,-0.39747038174644794,-0.2902636668984191,0.2516334079441388
CFL2,-0.11317338555022953,-0.3526871112406971,-0.2707044292786232,-0.07670874488961221,-0.5295145192184096
CFLAR,0.03635061865042717,0.4957489274131078,0.29604796028740005,0.46550213582947497,-0.2168130499026357
CFLAR-AS1,-0.002006764015586874,0.02835539536432254,-0.04213640752599215,NA,1.0306014887482957
CGAS,-0.19144088482441715,-0.6025397461571962,-0.4989232737438172,-0.29299512648920933,0.5774595484092369
CGGBP1,-0.13740283790204982,-0.0024986171980890003,-0.1930922887430851,-0.23961195531686225,0.0010818365680350397
CGN,0.04888327208107217,0.14455646451236615,-0.5340812742960587,-1.0505722884482782,-0.589606416665261
CGRRF1,0.1177819104914706,-0.2349844191800972,0.037105756459928724,0.3250743232653364,0.36764243037010713
CHAC1,0.3998439732074782,0.7210355060176012,-2.763833625430247,0.5327414744775126,2.2577463425580024
CHAC2,-0.653564656760231,-1.0354089953777679,-1.0595675760395566,-0.40339327470352127,-0.879018781115548
CHAF1A,-0.6624168852487119,-1.5004215343566627,-1.734625342797643,-1.6988847742835886,-0.31773599170767924
CHAF1B,-0.28347258931422437,-0.9310293257361948,-1.0518174828466802,-0.8997956507616326,-0.30255620893067964
CHAMP1,0.03614657175814462,-0.37244938016255497,-0.3941778879529415,-0.3804842294891203,-0.05372664077095057
CHCHD1,-0.18759338052496385,-0.5845859838860369,-0.3660807023529387,-0.4940485973219955,-0.13141878821896624
CHCHD10,-0.46519661224198544,-0.6703293878384877,-0.7913122335227937,-0.8966999501364108,-0.9592112661793328
CHCHD2,0.19879377306582835,-0.1631396823962511,-0.24146672134656957,-0.1625018309512035,0.17189170777619822
CHCHD3,0.10522307994287416,-0.28716652286853506,-0.21861935696033255,-0.1526978107765966,-0.2063722881487065
CHCHD4,0.3871740300324373,0.09034795033807412,0.06873384605234804,0.21413282862562807,-0.8529448448487832
CHCHD5,-0.7384494118747161,-1.1534346529043902,-1.3254910209358817,-1.832568079810001,-0.8880219733117248
CHCHD6,0.6779859745819342,0.5392226105613837,0.46534785575050475,0.8580484446264637,0.06393408063199307
CHCHD7,-0.31797231878396165,-1.1889813644846035,-1.1744531180117779,-1.640630391303718,-0.22390196904554568
CHD1,0.2197178495176556,0.13486040713041966,0.05854936737086613,0.04479881223385337,0.8291370202467113
CHD1-DT,-1.496612652491752,-1.4041848584564829,-1.7732487001550352,-1.991295771941879,NA
CHD1L,0.01673105698533192,-0.08270835714456812,-0.19885487641163166,-0.28540025221081633,0.36404759573990636
CHD2,0.6602808782501759,1.3322394349251026,0.9877628086231498,0.9417858942624806,1.678884229108604
CHD3,0.7468889957980613,1.2980966510293066,0.9910856178412396,0.6118509952221858,0.3132858264609952
CHD4,0.11331986037222966,0.16795853086314894,-0.03859666879173357,-0.25746505260208963,0.3303283091236366
CHD5,0.27971772396713673,1.3988680407039906,2.2341923393718224,2.2274945359414735,0.2585598757496544
CHD6,0.3161141769043536,0.4010624329842839,0.2581427613376526,0.13776165474808466,0.22363047720307438
CHD7,-0.08244959124432823,0.17519896490827516,0.5053059973216737,0.36926967714087106,0.5639368139809221
CHD8,0.132685962298757,0.31373506047984556,0.37136252968338834,0.1528224783786678,1.0975220213421417
CHD9,0.34817519154738424,0.785188581267587,0.9450804406331046,0.8773067949101095,0.7275342957225989
CHDH,-0.6007047547711981,-2.130442394405765,-1.852776764467245,-1.6006721175220153,-1.1711293628938084
CHEK1,0.1375775742453192,-0.8192489444710065,-1.4932177165880252,-0.8775136654541,0.09813935631765125
CHEK2,0.09520796143807343,0.3417263114627573,-0.12332172296299956,-0.1815728328043957,0.21533301087959197
CHERP,0.1609765307944591,-0.0603557645727963,0.035144959943491476,-0.17875818774178706,1.0730310147647069
CHFR,0.19957376018000897,0.3797824206780154,0.4635610295372495,0.4593823899500351,0.6617304226826343
CHIC1,-0.13090237019732628,0.2595159949534904,0.2801905211412807,0.16937173307060852,1.460344763402717
CHIC2,0.48624490921764646,0.8125837417106632,0.31712820648820517,0.8828671478407509,1.246862546955721
CHID1,0.05898714187613402,-0.18618649093020226,-0.3791243577015977,-0.16852137184807908,-1.0309111119596113
CHKA,0.37388146950068557,0.8523317071790077,0.7659868631995317,1.299696996888461,0.5734676174908606
CHKB,-0.028845904709167595,0.16536500243792263,-0.20975826249579216,0.07932823529667322,-0.21753628615706913
CHKB-CPT1B,0.013632984492549221,1.1737014997166717,1.3121455552377856,0.8943909248279159,0.08590711174094631
CHKB-DT,-3.2074078072934267,-0.2381375561593218,0.23230667521121456,NA,-0.5622173363990568
CHM,-0.11435898678355022,-0.12321360498185223,0.17776774908223653,0.25073671951281623,0.31781933947193347
CHML,0.25202729336535684,0.907180044486208,1.128543130815173,1.106627225718012,0.027134085122552852
CHMP1A,0.2406560989989346,-0.24708005376129102,0.22325793897894008,0.08263215837719995,-0.10594606690253686
CHMP1B,0.2536302095263939,0.02353576992959419,0.09189321929681937,-0.0020871834522227972,0.12598352351398975
CHMP2A,-0.2944148481018627,-0.0289856286706207,0.2851144612392086,0.00340224796732573,0.1372624807376356
CHMP2B,0.07650899033332798,0.2642701822064493,0.11390927804292594,0.09571696722122332,0.21116310800825236
CHMP3,-0.9993310557756042,-2.3007466146298756,-2.465117455145506,-2.547954834662259,-0.5068985228027746
CHMP4A,0.3354124770688981,0.35494049303551356,0.5389894802156293,-0.0798148307183361,-0.23683806872665172
CHMP4B,0.2333032022756788,0.29030244722269144,0.4914095877609733,0.7606498061106772,0.24182574778578814
CHMP4C,0.15810784484378007,0.5422212799805458,0.29224738311723997,0.3945367502612546,0.8674684822282269
CHMP5,-0.0066854835188823476,0.1162959173931922,-0.0180253531083551,0.1617291109357153,0.43319103026420114
CHMP6,-0.5348816301482444,-0.7299124970288622,-0.13272742867037726,-0.4915825392896149,-3.510274548195692
CHMP7,0.3628491754583488,0.5108202498610028,0.41758492389682067,0.5492808218265012,0.2770516883351205
CHN1,0.29153884745719266,0.07692191261676895,0.13833589605982988,0.08755773480573045,-0.2426885659805072
CHN2,0.02935835144084834,1.084963368585928,1.2231353531753475,1.2893363775934463,-1.3329128124309366
CHORDC1,-0.06540526530282079,-0.24000930138217372,0.0018340649397461752,-0.2672651495572134,0.7652015760461314
CHP1,0.3329035796323653,0.23944110591778267,0.41632735959302364,0.6307467113660127,0.21024957862202165
CHPF,-0.1346267064254322,0.13781411749925396,0.7157384242093625,0.8965566345354947,0.00489717459223186
CHPF2,-1.12436639161667,-1.2315247803224185,-0.11897977797015133,-0.3041606538990832,-0.5163452991988785
CHPT1,0.2175377763525672,0.05339630247867875,-0.1627108568448048,-0.25997855636423256,-0.32980014958659365
CHRAC1,-1.0964156200486586,-1.6249201855277104,-1.4976844894494405,-1.117703095385065,-0.6500650666570138
CHRDL1,0.03952949342717912,0.009214571916249139,-0.1338511581441784,0.020733270918650036,0.21029105833414444
CHRFAM7A,0.055901337113575825,0.21822458385882496,0.390514300383149,-2.379146055247,0.4395404337637836
CHRNA10,0.004158790271023333,-0.18385696653357156,0.14540382724562387,0.1599074447245187,0.7998724389538356
CHRNA5,-0.41261048648405446,-1.0326695563991433,-1.1584317672756224,-1.713342431717525,-0.5664464370458265
CHRNA7,0.09072622571699394,0.42836156386933916,-0.09446742342169843,-0.40789723293400654,0.3124335437880893
CHRNB1,-0.23853318249535194,-0.0184381997535634,-0.6087638667128127,-0.5883326386928375,-1.1079758880252715
CHRNE,0.19991871522775195,1.0214027907336665,2.617750239557273,2.744021852196741,NA
CHROMR,-0.7122426944215677,-0.08903446870979237,-0.3437862427039983,-0.3869146218322141,-0.2631968200071957
CHST10,0.05376123464752701,-0.45792133503599636,-0.5517196924684349,-0.13003790400355655,0.25006187858086393
CHST11,0.14452337130212267,0.21340356595561388,0.4616972262143518,0.7555740693010055,0.18256923780662007
CHST12,-0.14250669413001893,0.011851109411204408,0.3125668845851851,0.18629871348971108,-0.7140572338437743
CHST14,-1.942828441946604,-2.606497463434135,-2.2004778512959224,-2.2922065296829253,-0.7400123644754794
CHST2,0.10957494756464184,0.09537900374566043,0.6905101586449678,0.9772972603633211,-0.26647918477298427
CHST3,0.05281590148888462,-0.21068341246412575,0.18837547999484563,0.5636987889110847,1.1921159925372675
CHST7,-0.09755772929971579,-0.6127630137430232,-0.08325541915798562,-0.013852911037849724,-0.6131142780497013
CHSY1,0.0404701234710684,-0.3703242913533094,-0.15504559239365348,-0.34279717594113784,0.4772588713239896
CHSY3,-0.2476681011494433,-1.485134243285404,-3.4407614830036874,-0.5863149363968883,-0.5817889824349946
CHTF18,-0.2185840919591551,-1.3972954484693745,-1.9517703126534185,-1.8962209569393558,-1.79565940452228
CHTF8,0.1798351411732517,0.05090319926457118,-0.08984551516207842,0.09931723276418782,-0.035099522731396625
CHTOP,0.6899605272161579,0.8030238893279211,0.5650674618548581,0.3862937952312835,0.6100597800972357
CHUK,4.155220944477653e-4,-0.6577795330943199,-0.11090471966086157,0.24063768030840554,0.6315524214944134
CHURC1,-1.1953660456480828,-1.0936013815695638,-0.7575113791010405,-0.9842865856805141,-0.686826042410862
CHURC1-FNTB,0.33059437618227633,0.1877959926836123,0.2586002793938514,0.45907293577055797,NA
CIAO1,0.26926507690491813,-0.23789482707793796,0.041391454923424865,-0.07256163479849721,-0.5001393609423763
CIAO2A,-0.09188970674360059,-0.36494799154825475,-0.29803548803841867,-0.41467164286457303,-0.022484650794823147
CIAO2B,0.06746766440625829,-0.14779282318518483,-0.15829300769011298,-0.1318656482743958,-0.5998197670352338
CIAO3,-0.10135010606029447,-0.014035266360484274,0.24431508843123512,0.1066582863744332,-0.1956507905549732
CIAPIN1,0.07696033246603744,-0.2268380165424595,0.2474024355413011,0.16708200574385595,0.16072712603338424
CIART,0.021917660817725042,2.57925002898331,2.144767794808707,2.463575304320698,1.1019657266570047
CIB1,-0.1312777964674751,-0.19172128092573962,-0.008735982715256477,0.03510819787257101,-0.5237213687433475
CIB2,-0.015848010259893876,-0.46851738108911584,-0.7204286638429174,-1.0607195500078825,-0.6434893021033317
CIBAR1,-0.10666515921035254,-0.4083715642474799,-0.4098493466942517,-0.3512085672236386,-0.3473121330594733
CIC,0.06094617515493838,0.36104434071208247,0.5452732642807243,0.6055864220613096,0.27697355231274917
CILK1,0.40243877223065655,0.5741402494162866,0.5804861081922614,0.8682841687622443,-0.09545477299108238
CILP2,-0.12210993103763071,-0.5057739254276816,-0.24061712947191868,0.08686871754063559,-0.10859640082580164
CINP,0.43884078554037254,0.033750690107940816,0.24688011492033535,-0.025667651989120004,0.14693574260903425
CIP2A,-0.4224150291647791,-1.0049558005231858,-1.6053696584008892,-1.481553353440135,-0.5198470111865693
CIPC,0.04940112341593018,0.5721248468369708,0.4715902530703545,0.16153755134367465,0.26405102903276617
CIR1,0.026484967148647873,0.401014546025176,0.3334441969463418,0.4467712480705099,1.0132986138134583
CIRBP,-0.34785520810344206,-0.12431984988246571,-0.14529024982899857,-0.04260865889824493,-1.1846996042054523
CISD1,0.07178341166757962,-0.06993754621560064,0.04304273646714965,0.12558244141345679,-0.9379101931079172
